name,hpxml_key,value
X3887,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].InteriorAdjacentTo,manufactured home underbelly
X3888,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].InteriorAdjacentTo,other
X3889,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].InteriorAdjacentTo,other heated space
X3890,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].InteriorAdjacentTo,other housing unit
X3891,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].InteriorAdjacentTo,other housing unit above
X3892,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].InteriorAdjacentTo,other housing unit below
X3893,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].InteriorAdjacentTo,other multifamily buffer space
X3894,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].InteriorAdjacentTo,other non-freezing space
X3895,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].InteriorAdjacentTo,outside
X3896,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].InteriorAdjacentTo,unconditioned space
X3897,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed1].Siding,wood siding
X3898,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed1].Siding,stucco
X3899,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed1].Siding,synthetic stucco
X3900,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed1].Siding,vinyl siding
X3901,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed1].Siding,aluminum siding
X3902,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed1].Siding,brick veneer
X3903,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed1].Siding,asbestos siding
X3904,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed1].Siding,fiber cement siding
X3905,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed1].Siding,composite shingle siding
X3906,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed1].Siding,masonite siding
X3907,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed1].Siding,other
X3908,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed1].Siding,none
X3909,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed2].Siding,wood siding
X3910,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed2].Siding,stucco
X3911,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed2].Siding,synthetic stucco
X3912,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed2].Siding,vinyl siding
X3913,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed2].Siding,aluminum siding
X3914,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed2].Siding,brick veneer
X3915,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed2].Siding,asbestos siding
X3916,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed2].Siding,fiber cement siding
X3917,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed2].Siding,composite shingle siding
X3918,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed2].Siding,masonite siding
X3919,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed2].Siding,other
X3920,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed2].Siding,none
X3921,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].Siding,wood siding
X3922,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].Siding,stucco
X3923,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].Siding,synthetic stucco
X3924,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].Siding,vinyl siding
X3925,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].Siding,aluminum siding
X3926,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].Siding,brick veneer
X3927,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].Siding,asbestos siding
X3928,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].Siding,fiber cement siding
X3929,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].Siding,composite shingle siding
X3930,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].Siding,masonite siding
X3931,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].Siding,other
X3932,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].Siding,none
X3933,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed1].SolarAbsorptance,__double__
X3934,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed2].SolarAbsorptance,__double__
X3935,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallExposed3].SolarAbsorptance,__double__
X3936,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].Area,__double__
X3937,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].Area,__double__
X3938,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].Area,__double__
X3939,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].Emittance,__double__
X3940,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].Emittance,__double__
X3941,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].Emittance,__double__
X3942,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,attic
X3943,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,attic - conditioned
X3944,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,attic - unconditioned
X3945,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,attic - unvented
X3946,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,attic - vented
X3947,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,basement
X3948,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,basement - conditioned
X3949,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,basement - unconditioned
X3950,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,conditioned space
X3951,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,crawlspace
X3952,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,crawlspace - conditioned
X3953,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,crawlspace - unconditioned
X3954,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,crawlspace - unvented
X3955,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,crawlspace - vented
X3956,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,garage
X3957,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,garage - conditioned
X3958,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,garage - unconditioned
X3959,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,ground
X3960,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,living space
X3961,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,manufactured home underbelly
X3962,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,other
X3963,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,other heated space
X3964,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,other housing unit
X3965,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,other housing unit above
X3966,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,other housing unit below
X3967,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,other multifamily buffer space
X3968,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,other non-freezing space
X3969,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,outside
X3970,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].ExteriorAdjacentTo,unconditioned space
X3971,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,attic
X3972,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,attic - conditioned
X3973,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,attic - unconditioned
X3974,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,attic - unvented
X3975,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,attic - vented
X3976,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,basement
X3977,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,basement - conditioned
X3978,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,basement - unconditioned
X3979,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,conditioned space
X3980,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,crawlspace
X3981,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,crawlspace - conditioned
X3982,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,crawlspace - unconditioned
X3983,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,crawlspace - unvented
X3984,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,crawlspace - vented
X3985,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,garage
X3986,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,garage - conditioned
X3987,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,garage - unconditioned
X3988,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,ground
X3989,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,living space
X3990,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,manufactured home underbelly
X3991,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,other
X3992,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,other heated space
X3993,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,other housing unit
X3994,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,other housing unit above
X3995,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,other housing unit below
X3996,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,other multifamily buffer space
X3997,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,other non-freezing space
X3998,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,outside
X3999,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].ExteriorAdjacentTo,unconditioned space
X4000,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,attic
X4001,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,attic - conditioned
X4002,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,attic - unconditioned
X4003,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,attic - unvented
X4004,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,attic - vented
X4005,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,basement
X4006,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,basement - conditioned
X4007,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,basement - unconditioned
X4008,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,conditioned space
X4009,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,crawlspace
X4010,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,crawlspace - conditioned
X4011,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,crawlspace - unconditioned
X4012,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,crawlspace - unvented
X4013,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,crawlspace - vented
X4014,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,garage
X4015,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,garage - conditioned
X4016,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,garage - unconditioned
X4017,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,ground
X4018,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,living space
X4019,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,manufactured home underbelly
X4020,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,other
X4021,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,other heated space
X4022,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,other housing unit
X4023,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,other housing unit above
X4024,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,other housing unit below
X4025,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,other multifamily buffer space
X4026,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,other non-freezing space
X4027,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,outside
X4028,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].ExteriorAdjacentTo,unconditioned space
X4029,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].Insulation.AssemblyEffectiveRValue,__double__
X4030,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].Insulation.AssemblyEffectiveRValue,__double__
X4031,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].Insulation.AssemblyEffectiveRValue,__double__
X4032,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,attic
X4033,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,attic - conditioned
X4034,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,attic - unconditioned
X4035,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,attic - unvented
X4036,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,attic - vented
X4037,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,basement
X4038,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,basement - conditioned
X4039,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,basement - unconditioned
X4040,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,conditioned space
X4041,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,crawlspace
X4042,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,crawlspace - conditioned
X4043,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,crawlspace - unconditioned
X4044,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,crawlspace - unvented
X4045,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,crawlspace - vented
X4046,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,garage
X4047,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,garage - conditioned
X4048,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,garage - unconditioned
X4049,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,ground
X4050,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,living space
X4051,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,manufactured home underbelly
X4052,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,other
X4053,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,other heated space
X4054,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,other housing unit
X4055,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,other housing unit above
X4056,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,other housing unit below
X4057,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,other multifamily buffer space
X4058,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,other non-freezing space
X4059,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,outside
X4060,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].InteriorAdjacentTo,unconditioned space
X4061,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,attic
X4062,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,attic - conditioned
X4063,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,attic - unconditioned
X4064,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,attic - unvented
X4065,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,attic - vented
X4066,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,basement
X4067,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,basement - conditioned
X4068,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,basement - unconditioned
X4069,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,conditioned space
X4070,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,crawlspace
X4071,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,crawlspace - conditioned
X4072,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,crawlspace - unconditioned
X4073,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,crawlspace - unvented
X4074,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,crawlspace - vented
X4075,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,garage
X4076,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,garage - conditioned
X4077,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,garage - unconditioned
X4078,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,ground
X4079,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,living space
X4080,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,manufactured home underbelly
X4081,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,other
X4082,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,other heated space
X4083,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,other housing unit
X4084,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,other housing unit above
X4085,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,other housing unit below
X4086,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,other multifamily buffer space
X4087,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,other non-freezing space
X4088,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,outside
X4089,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].InteriorAdjacentTo,unconditioned space
X4090,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,attic
X4091,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,attic - conditioned
X4092,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,attic - unconditioned
X4093,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,attic - unvented
X4094,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,attic - vented
X4095,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,basement
X4096,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,basement - conditioned
X4097,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,basement - unconditioned
X4098,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,conditioned space
X4099,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,crawlspace
X4100,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,crawlspace - conditioned
X4101,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,crawlspace - unconditioned
X4102,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,crawlspace - unvented
X4103,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,crawlspace - vented
X4104,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,garage
X4105,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,garage - conditioned
X4106,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,garage - unconditioned
X4107,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,ground
X4108,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,living space
X4109,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,manufactured home underbelly
X4110,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,other
X4111,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,other heated space
X4112,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,other housing unit
X4113,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,other housing unit above
X4114,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,other housing unit below
X4115,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,other multifamily buffer space
X4116,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,other non-freezing space
X4117,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,outside
X4118,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].InteriorAdjacentTo,unconditioned space
X4119,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared1].SolarAbsorptance,__double__
X4120,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared2].SolarAbsorptance,__double__
X4121,HPXML.Building.BuildingDetails.Enclosure.Walls.Wall[WallShared3].SolarAbsorptance,__double__
X4122,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowEast1].Area,__double__
X4123,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowEast2].Area,__double__
X4124,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowEast3].Area,__double__
X4125,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowEast1].Azimuth,__double__
X4126,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowEast2].Azimuth,__double__
X4127,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowEast3].Azimuth,__double__
X4128,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowEast1].SHGC,__double__
X4129,HPXML.Building.BuildingDetails.Enclosure.Windows.Window[WindowEast2].SHGC,__double__
